,age,sum_ins,duration,age_of_contract,interest_rate
58639,53.0,65739.0,25.0,23.0,0.020342864990234376
16239,35.0,413855.0,10.0,7.0,0.026477661132812497
44824,55.0,714656.0,8.0,2.0,0.002723541259765625
52680,57.0,623469.0,19.0,2.0,0.03775924682617188
95229,78.0,396683.0,38.0,32.0,-0.0013768768310546877
53813,75.0,90921.0,38.0,21.0,-0.0013948059082031245
25048,54.0,776133.0,19.0,1.0,0.019176330566406254
43696,54.0,906358.0,15.0,4.0,0.007777252197265624
63206,32.0,969497.0,2.0,0.0,-0.004358062744140625
47292,66.0,875993.0,22.0,9.0,0.009577789306640628
20705,62.0,161453.0,10.0,4.0,0.03449920654296875
75449,74.0,385800.0,22.0,11.0,0.009885635375976564
35940,79.0,654231.0,33.0,15.0,0.03661331176757813
34471,38.0,205705.0,34.0,2.0,0.03560012817382813
71747,48.0,320374.0,37.0,6.0,0.030152359008789063
82409,79.0,5291.0,17.0,14.0,0.03654731750488281
38893,51.0,459723.0,4.0,1.0,0.015098419189453127
87322,63.0,586374.0,29.0,21.0,0.03483222961425781
65700,88.0,559027.0,27.0,23.0,0.0027902984619140626
12196,65.0,729579.0,2.0,1.0,0.0137762451171875
30062,32.0,593089.0,9.0,3.0,-0.00829559326171875
64252,57.0,625847.0,2.0,0.0,0.029809417724609377
71777,61.0,211109.0,4.0,2.0,0.007496109008789062
43085,60.0,341494.0,13.0,11.0,1.3580322265624792e-05
87951,30.0,76142.0,11.0,1.0,0.02277168273925781
56563,44.0,80921.0,25.0,0.0,0.01646408081054688
66883,44.0,399519.0,20.0,2.0,0.014484634399414062
97870,32.0,765211.0,4.0,3.0,0.002028884887695313
44722,48.0,782947.0,13.0,9.0,-0.008506927490234375
4508,65.0,605741.0,29.0,7.0,0.024564208984375002
81042,57.0,621282.0,20.0,17.0,0.033255996704101565
28622,61.0,932958.0,34.0,32.0,0.03200592041015625
96244,66.0,582533.0,9.0,1.0,0.008852615356445314
38177,60.0,214851.0,3.0,2.0,0.006553497314453127
54858,45.0,615299.0,16.0,1.0,0.017086639404296874
90222,31.0,562411.0,36.0,2.0,-0.008121261596679688
99922,59.0,830408.0,37.0,19.0,0.009926071166992187
45513,74.0,211375.0,16.0,9.0,0.016596832275390626
48603,46.0,367225.0,23.0,8.0,-0.0007981872558593742
9017,88.0,342516.0,37.0,25.0,0.026239624023437498
57211,41.0,183358.0,39.0,5.0,0.005770721435546874
32809,68.0,6198.0,15.0,2.0,-0.002266082763671875
40950,38.0,554599.0,21.0,5.0,0.017161407470703126
5042,40.0,932562.0,12.0,1.0,0.005960693359375
22347,57.0,93650.0,19.0,18.0,0.0018576049804687501
45597,55.0,130402.0,15.0,8.0,0.006001129150390626
24638,39.0,930276.0,24.0,13.0,0.019273986816406248
37581,51.0,182169.0,38.0,1.0,0.014536895751953128
40034,56.0,996539.0,32.0,19.0,0.009690704345703125
78180,66.0,993224.0,4.0,2.0,0.007731094360351564
41752,62.0,527099.0,16.0,10.0,0.017750396728515624
13103,29.0,250689.0,2.0,0.0,0.003272094726562501
41538,65.0,966113.0,39.0,28.0,0.012965240478515628
81654,45.0,612501.0,18.0,12.0,0.007621231079101563
70585,65.0,255742.0,11.0,2.0,0.02198585510253906
18850,46.0,596930.0,22.0,8.0,0.013777770996093753
12456,56.0,989207.0,10.0,0.0,0.0080084228515625
61094,34.0,711333.0,23.0,2.0,0.03121932983398438
58084,69.0,626213.0,18.0,5.0,0.035748138427734374
59090,50.0,860841.0,25.0,10.0,0.023321380615234373
1035,39.0,314650.0,7.0,1.0,0.0362158203125
53863,50.0,473351.0,18.0,15.0,0.034152069091796876
55113,75.0,387011.0,12.0,9.0,0.03359054565429687
59571,48.0,181102.0,21.0,3.0,0.02181991577148437
74019,43.0,376531.0,21.0,0.0,0.003806533813476563
45148,64.0,779166.0,9.0,5.0,0.02802261352539063
89703,42.0,389549.0,27.0,7.0,-0.007489547729492188
43453,48.0,156133.0,4.0,1.0,0.007923736572265626
7671,35.0,409892.0,10.0,4.0,0.020816650390625004
28382,49.0,911496.0,26.0,21.0,0.00456451416015625
5760,59.0,552571.0,29.0,13.0,-0.0028527832031249997
24053,60.0,495347.0,27.0,6.0,0.005898132324218751
17050,47.0,606442.0,39.0,5.0,0.013228454589843753
11835,42.0,220323.0,16.0,5.0,0.0156317138671875
96846,36.0,639848.0,30.0,7.0,0.021486892700195312
87224,69.0,721005.0,22.0,17.0,-3.1051635742187014e-05
67261,64.0,277570.0,36.0,17.0,0.021369400024414065
4014,38.0,933416.0,14.0,8.0,-0.00747314453125
35014,53.0,586427.0,23.0,22.0,0.012077178955078127
80241,64.0,461773.0,28.0,4.0,0.03401283264160156
69747,49.0,241108.0,9.0,5.0,0.009144058227539062
8057,77.0,241116.0,17.0,15.0,0.030533447265625
77554,40.0,519211.0,28.0,1.0,-0.006825790405273438
24702,37.0,532237.0,36.0,12.0,0.022008361816406252
45389,50.0,4551.0,3.0,0.0,-0.003910980224609375
77569,58.0,454822.0,17.0,1.0,0.03858436584472656
41179,38.0,414907.0,2.0,0.0,0.02121719360351563
11363,55.0,213494.0,31.0,13.0,0.016657104492187498
27138,61.0,946129.0,36.0,25.0,0.024217834472656248
91365,56.0,417537.0,8.0,3.0,0.037313308715820316
66924,65.0,945847.0,9.0,4.0,0.032453384399414066
1571,48.0,17097.0,28.0,5.0,-0.0010400390624999995
7564,66.0,823540.0,8.0,6.0,0.0008947753906249998
47010,53.0,905505.0,33.0,15.0,0.009492340087890625
6159,34.0,313797.0,11.0,5.0,0.024747314453125002
77947,56.0,163976.0,25.0,20.0,0.03204750061035156
11320,56.0,595924.0,6.0,4.0,-0.0087335205078125
63281,78.0,175370.0,35.0,18.0,0.021325531005859377
43254,36.0,930748.0,5.0,3.0,0.02286514282226562
73791,29.0,366776.0,17.0,3.0,0.037107315063476566
74932,81.0,823838.0,17.0,16.0,0.024485244750976562
55806,47.0,608226.0,39.0,22.0,-0.004068145751953125
36885,74.0,458260.0,24.0,18.0,-0.009633026123046876
68492,60.0,958773.0,2.0,1.0,-0.008794174194335938
14668,73.0,773359.0,21.0,12.0,0.0304571533203125
88682,46.0,765638.0,10.0,1.0,0.030718460083007812
44029,51.0,6868.0,11.0,5.0,0.016663970947265627
43633,76.0,106378.0,26.0,16.0,0.007581939697265625
76586,49.0,501163.0,38.0,3.0,0.027573623657226563
32861,54.0,232533.0,32.0,6.0,-0.007344207763671875
88752,66.0,597837.0,32.0,16.0,0.016851272583007816
53159,44.0,491765.0,12.0,9.0,-0.0061372375488281256
67476,90.0,927311.0,30.0,24.0,-0.006657943725585938
30192,49.0,792108.0,5.0,0.0,0.01650909423828125
35088,54.0,510332.0,10.0,4.0,0.017643585205078124
76018,44.0,644574.0,11.0,5.0,0.010630264282226564
2245,54.0,263676.0,11.0,2.0,-0.00012451171874999951
58359,36.0,93543.0,16.0,6.0,0.01650985717773438
33963,41.0,79854.0,7.0,0.0,0.036137237548828124
89391,35.0,72484.0,28.0,6.0,0.031035842895507815
4056,54.0,582205.0,2.0,1.0,0.03510498046875
71564,64.0,739145.0,10.0,5.0,0.009412612915039064
87592,69.0,835148.0,31.0,13.0,0.03556465148925781
43719,44.0,383444.0,30.0,10.0,0.015199127197265625
18737,62.0,210598.0,5.0,2.0,0.02881683349609375
71378,42.0,674756.0,3.0,1.0,0.013611831665039065
95659,42.0,107422.0,5.0,2.0,0.03604988098144531
76710,47.0,895299.0,32.0,14.0,0.028940811157226562
49621,66.0,155919.0,14.0,11.0,0.003225555419921875
18080,69.0,841070.0,39.0,20.0,0.003731384277343751
6399,32.0,343064.0,11.0,7.0,-0.0013269042968750006
19103,34.0,404740.0,9.0,6.0,-0.00814605712890625
29046,35.0,874545.0,18.0,2.0,0.00486358642578125
57828,68.0,625237.0,23.0,4.0,0.03276962280273438
24952,54.0,842473.0,6.0,2.0,0.0068716430664062505
95017,71.0,306930.0,9.0,4.0,0.028505935668945312
96580,86.0,549119.0,27.0,23.0,0.027883377075195316
26883,49.0,430044.0,39.0,8.0,0.00248931884765625
16588,72.0,896191.0,18.0,12.0,0.030171813964843752
34787,42.0,117902.0,39.0,0.0,0.014018096923828128
54254,55.0,951388.0,35.0,26.0,0.03385910034179688
49254,35.0,692492.0,39.0,3.0,0.02070602416992188
14949,59.0,181178.0,38.0,6.0,0.0204473876953125
93767,45.0,109008.0,23.0,11.0,0.0009241485595703133
21893,51.0,457543.0,2.0,0.0,0.02925018310546875
79276,70.0,988834.0,10.0,8.0,-0.005428085327148438
21263,45.0,351692.0,39.0,16.0,0.02400115966796875
69334,40.0,892921.0,13.0,5.0,0.008954849243164064
99199,53.0,252373.0,29.0,28.0,0.00995048522949219
34475,44.0,330580.0,20.0,4.0,-0.008149871826171875
7659,41.0,441111.0,12.0,2.0,0.0005041503906250012
95253,60.0,117178.0,27.0,5.0,0.034780349731445316
44184,57.0,860018.0,5.0,4.0,-0.008653411865234375
87983,42.0,341502.0,26.0,14.0,-0.006134567260742187
99892,76.0,838212.0,16.0,11.0,0.02828544616699219
35186,41.0,877152.0,5.0,2.0,0.030534210205078127
22162,40.0,825339.0,2.0,0.0,0.030666198730468754
58371,51.0,465729.0,11.0,10.0,0.03508895874023438
81452,62.0,780302.0,25.0,1.0,-0.009370956420898437
60104,59.0,517679.0,25.0,5.0,0.014544525146484378
77753,81.0,302631.0,28.0,18.0,0.034482803344726566
72773,83.0,444762.0,39.0,30.0,0.01836036682128906
95366,32.0,690823.0,10.0,1.0,0.007631912231445314
96438,34.0,738382.0,9.0,0.0,0.010598220825195315
43395,54.0,46867.0,31.0,12.0,0.03839248657226563
94793,75.0,78642.0,20.0,10.0,0.01864265441894531
64196,63.0,797550.0,4.0,0.0,0.022778167724609374
71326,46.0,979139.0,22.0,19.0,0.0022837066650390637
59222,48.0,589628.0,14.0,12.0,0.03533309936523438
84548,94.0,561131.0,37.0,32.0,0.014611282348632815
30939,38.0,442117.0,5.0,0.0,0.032390441894531254
87444,72.0,699542.0,12.0,6.0,-0.0032537078857421877
33193,71.0,172047.0,9.0,5.0,0.015995635986328124
79332,65.0,793716.0,5.0,2.0,0.024650039672851565
76595,47.0,32881.0,25.0,3.0,0.026011123657226562
70787,45.0,324521.0,6.0,4.0,0.003211441040039063
96585,68.0,486681.0,6.0,2.0,0.03725837707519531
26758,40.0,529554.0,33.0,9.0,0.03325103759765625
46342,32.0,838189.0,20.0,2.0,0.022334136962890626
74782,36.0,827740.0,26.0,10.0,-0.0030538177490234374
90462,28.0,798503.0,2.0,1.0,-0.0037267303466796877
3819,65.0,217336.0,30.0,25.0,0.024265136718749997
95970,40.0,697652.0,8.0,3.0,0.03316902160644531
51541,56.0,137139.0,2.0,0.0,0.010146942138671877
14801,63.0,98253.0,7.0,2.0,0.0275274658203125
85343,29.0,454304.0,20.0,2.0,-0.008752975463867187
45851,42.0,120646.0,11.0,5.0,0.003364410400390625
84896,52.0,902586.0,32.0,4.0,0.027208938598632812
41542,40.0,591488.0,15.0,9.0,0.019215240478515624
9113,87.0,276176.0,29.0,23.0,0.013934936523437502
8957,58.0,481049.0,14.0,11.0,0.030048217773437504
81960,59.0,553570.0,9.0,3.0,0.0014887237548828133
27217,81.0,423215.0,32.0,19.0,0.005858459472656249
52641,59.0,178602.0,22.0,0.0,0.022524871826171876
41571,58.0,76379.0,21.0,16.0,0.009058990478515628
41644,89.0,938797.0,36.0,27.0,-0.0005113220214843749
24537,72.0,293401.0,25.0,9.0,0.01190399169921875
51992,76.0,955656.0,24.0,23.0,0.015859832763671873
52935,35.0,126896.0,3.0,2.0,0.0033354187011718755
67462,62.0,833654.0,34.0,32.0,0.019904556274414065
88017,73.0,208822.0,22.0,12.0,0.005974807739257812
46933,56.0,35282.0,3.0,0.0,0.027265777587890623
2874,46.0,764152.0,10.0,4.0,0.0054907226562500005
93381,55.0,496315.0,7.0,3.0,-0.005765304565429687
83098,55.0,769662.0,27.0,13.0,0.036376419067382815
59633,73.0,407438.0,24.0,14.0,0.025335540771484373
95068,68.0,704969.0,36.0,9.0,0.024209060668945313
78867,64.0,233730.0,32.0,19.0,0.007560195922851563
80696,68.0,751522.0,23.0,15.0,0.03415931701660156
80108,78.0,830545.0,27.0,17.0,0.0016886138916015637
58716,62.0,775965.0,25.0,3.0,0.008233489990234375
65276,82.0,752185.0,33.0,26.0,0.007079925537109377
85543,36.0,492352.0,26.0,1.0,0.018248977661132815
62459,57.0,62690.0,29.0,22.0,0.030187835693359373
51895,43.0,102994.0,36.0,11.0,-0.0063081359863281245
50360,56.0,915413.0,20.0,4.0,0.026052703857421873
63030,39.0,700235.0,17.0,6.0,-0.005725250244140625
13429,60.0,150691.0,10.0,6.0,0.038745727539062504
85822,33.0,853319.0,10.0,7.0,0.02381538391113281
99263,31.0,150912.0,31.0,5.0,0.005653610229492187
30047,27.0,405776.0,21.0,0.0,0.0010794067382812501
11213,50.0,410075.0,8.0,1.0,0.0257635498046875
70223,32.0,351349.0,14.0,1.0,0.031263198852539066
85057,67.0,62118.0,21.0,10.0,0.022789993286132813
49711,44.0,311038.0,36.0,16.0,0.022512664794921873
31963,59.0,68955.0,31.0,22.0,0.0036062622070312505
30094,31.0,877960.0,4.0,3.0,0.03955596923828125
22249,90.0,349253.0,36.0,24.0,-0.00800567626953125
32437,62.0,387972.0,36.0,7.0,0.012444152832031251
34605,76.0,246679.0,33.0,26.0,0.011088409423828128
48843,48.0,102842.0,28.0,9.0,0.007160797119140626
22116,65.0,985335.0,25.0,1.0,0.005080261230468751
66585,64.0,467810.0,11.0,1.0,0.010090103149414062
36706,43.0,721546.0,13.0,5.0,0.03968948364257813
84437,65.0,365038.0,12.0,9.0,-0.00028129577636718667
41146,44.0,906602.0,4.0,2.0,0.02707656860351562
99116,74.0,880650.0,25.0,13.0,0.006630172729492187
470,41.0,580498.0,7.0,6.0,0.014316406250000002
36579,47.0,196681.0,30.0,5.0,0.03939651489257812
96943,47.0,362782.0,23.0,18.0,-0.0013646697998046867
78977,68.0,214218.0,30.0,11.0,0.0038492584228515623
37251,53.0,405578.0,35.0,12.0,-0.0015275573730468752
81478,56.0,959810.0,35.0,25.0,0.030863418579101562
36367,49.0,364481.0,25.0,19.0,0.021623077392578127
61203,68.0,377682.0,38.0,23.0,0.030145111083984377
63511,35.0,466827.0,15.0,3.0,0.026635589599609377
34793,91.0,430090.0,32.0,26.0,0.029643096923828126
34181,57.0,249606.0,22.0,5.0,0.033305206298828126
98882,46.0,800652.0,36.0,10.0,0.02489189147949219
63374,31.0,959741.0,6.0,3.0,0.032848968505859374
56341,72.0,139456.0,20.0,17.0,0.024862518310546873
32403,70.0,403581.0,29.0,25.0,-0.00864959716796875
3507,63.0,276846.0,30.0,19.0,0.01220458984375
89200,57.0,546619.0,39.0,8.0,0.024688186645507815
25884,77.0,960031.0,30.0,19.0,0.022960510253906247
23445,74.0,487055.0,32.0,19.0,0.023305358886718752
61557,57.0,457802.0,5.0,3.0,0.032580413818359376
60197,67.0,488411.0,27.0,14.0,0.011321868896484377
98089,72.0,493998.0,20.0,6.0,-0.008029708862304688
37589,70.0,26075.0,18.0,14.0,0.022349395751953126
27770,43.0,844180.0,4.0,2.0,0.017503967285156248
3601,63.0,283676.0,4.0,2.0,0.021726074218750002
93848,58.0,815332.0,18.0,5.0,0.027291336059570313
36178,50.0,769350.0,14.0,9.0,0.03514846801757813
91028,71.0,684359.0,19.0,5.0,0.031478347778320315
50686,50.0,827610.0,32.0,25.0,0.014040985107421878
58058,46.0,579385.0,31.0,2.0,0.03652938842773438
99169,59.0,467002.0,15.0,1.0,0.006239547729492189
29578,46.0,627722.0,11.0,3.0,0.00959991455078125
21166,37.0,747780.0,17.0,7.0,0.027614440917968754
86187,59.0,254187.0,26.0,18.0,0.016497268676757812
37267,47.0,124609.0,10.0,1.0,0.009409942626953128
38317,57.0,328019.0,11.0,6.0,0.006358184814453124
20698,50.0,770219.0,27.0,7.0,-0.0069070434570312495
73993,67.0,329703.0,9.0,2.0,0.0030252838134765623
84238,53.0,774784.0,38.0,26.0,-0.0020391082763671874
31224,52.0,666502.0,4.0,1.0,0.03229278564453125
91105,73.0,333148.0,26.0,15.0,0.02718147277832031
23166,32.0,641197.0,25.0,6.0,0.020082702636718748
57887,56.0,450607.0,37.0,28.0,0.02969345092773438
74746,41.0,607745.0,3.0,0.0,0.020261611938476566
81692,71.0,516894.0,20.0,13.0,-0.001656112670898437
19259,46.0,24261.0,19.0,10.0,0.01890472412109375
34335,30.0,193998.0,11.0,3.0,-0.007173309326171875
67270,32.0,800485.0,3.0,1.0,0.013947525024414065
12197,59.0,479829.0,12.0,5.0,0.0012762451171874998
54090,48.0,510423.0,5.0,4.0,0.028195037841796874
35636,66.0,901542.0,14.0,1.0,0.0018721008300781258
28763,43.0,455043.0,12.0,6.0,0.039531555175781254
59262,45.0,511582.0,25.0,20.0,0.029864349365234376
42711,39.0,165645.0,8.0,7.0,-0.008787689208984375
75121,69.0,244340.0,25.0,9.0,0.015793838500976563
33366,36.0,668620.0,12.0,1.0,0.03860305786132812
79678,28.0,814204.0,29.0,2.0,-0.0074300384521484375
22911,30.0,394374.0,7.0,4.0,-0.00223175048828125
13155,43.0,258493.0,3.0,0.0,0.0333502197265625
33412,69.0,625695.0,36.0,7.0,-0.00026412963867187417
52410,42.0,976631.0,7.0,0.0,-0.0015962219238281252
66783,27.0,409275.0,8.0,1.0,0.017316665649414066
95180,92.0,599605.0,38.0,32.0,0.01815437316894531
48486,32.0,644292.0,4.0,0.0,0.012678375244140625
47761,81.0,80891.0,39.0,20.0,-0.008928070068359375
48107,41.0,258447.0,15.0,1.0,0.023396148681640624
47737,74.0,201863.0,22.0,12.0,0.008845367431640628
12440,72.0,755066.0,20.0,19.0,0.021289672851562497
56429,52.0,162871.0,5.0,1.0,0.03540939331054688
65332,66.0,863402.0,25.0,1.0,0.006396331787109374
80658,59.0,579819.0,25.0,19.0,-0.008809432983398438
58666,59.0,736942.0,31.0,13.0,0.025811614990234377
35518,35.0,860567.0,26.0,9.0,0.030290069580078127
83900,60.0,622349.0,27.0,2.0,0.004393997192382813
90998,48.0,594605.0,24.0,15.0,0.034017410278320316
28233,85.0,142734.0,24.0,20.0,-0.00578704833984375
79801,66.0,396653.0,14.0,3.0,-0.004890975952148437
3313,64.0,497329.0,19.0,4.0,0.02480224609375
8887,34.0,239103.0,11.0,3.0,0.0327825927734375
53203,54.0,93726.0,21.0,9.0,0.023159637451171874
91405,54.0,197054.0,39.0,5.0,0.003035964965820313
68921,84.0,111477.0,35.0,22.0,0.006562271118164062
47078,32.0,882091.0,2.0,0.0,0.025507965087890626
40633,68.0,142902.0,7.0,5.0,0.01979812622070313
75062,34.0,720426.0,31.0,0.0,0.031028213500976565
21275,39.0,414130.0,3.0,2.0,0.03337615966796875
74174,43.0,864324.0,21.0,17.0,0.023142471313476562
66824,73.0,688292.0,20.0,19.0,0.02659400939941406
92388,66.0,604117.0,7.0,3.0,0.014425125122070314
20369,78.0,18895.0,30.0,17.0,0.014290466308593751
66861,51.0,329277.0,2.0,0.0,0.02425025939941406
38672,63.0,541672.0,15.0,13.0,-0.007362518310546875
66846,55.0,906823.0,31.0,29.0,0.03128150939941406
54812,79.0,638713.0,27.0,21.0,0.03153976440429688
45231,30.0,2600.0,16.0,1.0,0.02899917602539063
79660,67.0,907860.0,26.0,5.0,0.016007461547851563
57434,57.0,974497.0,22.0,14.0,0.0002500915527343748
82777,91.0,158458.0,29.0,27.0,0.015014114379882813
43405,57.0,109305.0,14.0,8.0,0.022767486572265627
5199,31.0,24779.0,3.0,1.0,0.004227294921875001
75239,34.0,14101.0,5.0,0.0,0.035911026000976565
57971,55.0,52568.0,39.0,11.0,0.0066465759277343755
45708,61.0,797703.0,3.0,2.0,-0.0008348083496093756
36916,72.0,942150.0,13.0,7.0,0.03802322387695312
53536,52.0,940656.0,9.0,4.0,0.037814178466796876
74472,63.0,863349.0,28.0,7.0,0.028953018188476565
36327,60.0,242533.0,32.0,25.0,0.026750030517578127
58381,50.0,403292.0,33.0,1.0,0.025713958740234376
34978,55.0,828373.0,34.0,17.0,-0.0062821960449218756
79898,42.0,982736.0,10.0,0.0,0.02258705139160156
26884,76.0,929544.0,20.0,14.0,0.02748931884765625
3206,43.0,770493.0,16.0,12.0,-0.00527587890625
9858,48.0,942989.0,31.0,11.0,0.0110296630859375
56074,56.0,706760.0,39.0,12.0,0.02244552612304687
80110,44.0,580795.0,17.0,15.0,0.03918861389160156
98536,74.0,553829.0,20.0,19.0,0.028456344604492187
30016,50.0,639917.0,24.0,2.0,-0.0075143432617187506
70038,56.0,957188.0,37.0,21.0,-0.009508285522460937
98648,64.0,606511.0,14.0,10.0,0.020155563354492187
32119,47.0,125539.0,24.0,16.0,0.02499298095703125
10448,62.0,871527.0,29.0,11.0,0.0399725341796875
80010,47.0,838349.0,7.0,4.0,0.020047988891601566
48432,76.0,605268.0,31.0,27.0,-0.0017747497558593742
31101,49.0,373826.0,7.0,3.0,-0.0069650268554687506
14377,68.0,221177.0,8.0,2.0,0.0010626220703124998
188,62.0,847808.0,39.0,4.0,0.014023437500000001
95596,62.0,657653.0,8.0,1.0,-0.001645431518554688
20016,57.0,664733.0,19.0,8.0,-0.0016275024414062495
86554,52.0,787832.0,23.0,10.0,0.004436721801757812
97435,43.0,34497.0,18.0,5.0,0.018483963012695316
15275,53.0,448489.0,19.0,12.0,0.0086309814453125
7784,56.0,976707.0,14.0,0.0,-0.006478271484375
94090,50.0,590947.0,33.0,6.0,0.03442024230957031
72462,45.0,594514.0,19.0,18.0,-0.004662094116210937
20459,54.0,182794.0,31.0,14.0,-0.00875640869140625
34457,73.0,283752.0,16.0,10.0,0.03169387817382813
62729,87.0,4643.0,27.0,23.0,-0.001965484619140624
68930,38.0,587563.0,2.0,1.0,0.017890396118164065
11301,69.0,65205.0,19.0,16.0,0.0147039794921875
99212,88.0,939185.0,32.0,28.0,0.019325485229492186
79154,41.0,625916.0,5.0,2.0,0.019767227172851565
97433,64.0,159372.0,3.0,0.0,0.024733963012695315
91325,59.0,144373.0,33.0,12.0,-0.004483566284179687
83325,48.0,174555.0,3.0,2.0,0.023974075317382812
55219,61.0,117750.0,22.0,17.0,0.03105148315429688
56975,36.0,87750.0,22.0,7.0,-0.009951934814453126
21503,27.0,494615.0,3.0,2.0,0.00454315185546875
29258,45.0,922349.0,6.0,0.0,0.03704132080078125
35525,56.0,337653.0,13.0,4.0,-0.006038055419921875
19750,33.0,804242.0,9.0,0.0,0.01228851318359375
11981,62.0,466171.0,15.0,12.0,0.0396551513671875
21207,50.0,271694.0,28.0,18.0,0.023317565917968748
45750,63.0,875749.0,35.0,29.0,0.015571441650390627
22742,57.0,646075.0,31.0,22.0,-0.0013528442382812495
70538,49.0,989382.0,21.0,6.0,0.033704605102539066
17291,52.0,237671.0,16.0,13.0,0.00473236083984375
32289,66.0,181148.0,14.0,7.0,0.023967590332031247
70708,66.0,734267.0,4.0,1.0,0.004188003540039063
52949,73.0,158115.0,35.0,17.0,0.026772918701171877
43606,38.0,746362.0,6.0,3.0,0.01773818969726563
47789,62.0,96500.0,13.0,11.0,0.01685317993164063
29923,49.0,177489.0,13.0,6.0,0.01387237548828125
90315,65.0,371196.0,38.0,26.0,0.017074050903320315
76281,72.0,45564.0,12.0,10.0,0.02361854553222656
60031,33.0,197687.0,10.0,7.0,0.007903900146484377
66326,38.0,595124.0,6.0,3.0,0.001471939086914063
71131,43.0,388909.0,11.0,5.0,0.013465347290039063
41293,63.0,471491.0,19.0,14.0,0.025416412353515626
96955,42.0,425219.0,20.0,5.0,0.008010330200195313
58837,63.0,15008.0,12.0,7.0,0.038897552490234376
87209,68.0,2974.0,4.0,1.0,0.0015314483642578126
30179,73.0,323827.0,37.0,31.0,0.02432159423828125
40512,60.0,732155.0,32.0,13.0,0.03796218872070312
66520,56.0,856581.0,23.0,3.0,0.029792251586914065
24191,26.0,232915.0,2.0,0.0,0.017275085449218748
95515,49.0,446926.0,24.0,12.0,0.008901443481445314
86483,52.0,209310.0,16.0,7.0,-0.008405075073242188
67041,59.0,340984.0,13.0,1.0,0.020929946899414062
44373,80.0,378079.0,29.0,24.0,0.021717681884765624
77591,34.0,111416.0,6.0,2.0,0.033896865844726565
86389,66.0,392720.0,38.0,11.0,-0.007819137573242187
73874,47.0,838959.0,12.0,8.0,0.02597450256347656
55799,32.0,233601.0,6.0,2.0,0.027181854248046873
12838,32.0,596046.0,25.0,0.0,0.014697875976562502
80267,42.0,36418.0,16.0,3.0,0.036161270141601566
11930,70.0,536413.0,33.0,28.0,0.0337957763671875
18009,65.0,283035.0,5.0,0.0,-0.0015420532226562492
55854,40.0,935047.0,17.0,11.0,-0.0022615051269531247
2273,68.0,404160.0,20.0,10.0,0.010031738281250003
41490,41.0,911480.0,14.0,1.0,-0.007737884521484375
30650,42.0,988201.0,27.0,1.0,-0.00902801513671875
39882,62.0,881908.0,36.0,17.0,0.02040847778320313
94474,55.0,789845.0,18.0,11.0,-0.006015548706054688
1884,77.0,943903.0,38.0,18.0,-0.0032861328125
83650,38.0,792101.0,4.0,2.0,0.03496040344238281
41349,58.0,108573.0,25.0,7.0,0.009596099853515625
83959,47.0,99435.0,39.0,17.0,-0.0038091278076171874
60109,66.0,143054.0,20.0,16.0,0.03329452514648438
94373,76.0,81569.0,38.0,22.0,0.03744148254394531
46902,45.0,667462.0,16.0,12.0,0.026875152587890624
33819,40.0,489600.0,27.0,3.0,0.010160675048828125
68834,57.0,971944.0,38.0,20.0,0.019745864868164063
56537,66.0,127749.0,10.0,2.0,0.015682830810546874
90009,68.0,325161.0,10.0,4.0,0.02210029602050781
86732,65.0,635641.0,23.0,5.0,0.008928909301757814
81024,58.0,652500.0,17.0,12.0,0.006693496704101564
98579,50.0,302128.0,14.0,5.0,0.008046188354492187
23088,60.0,695830.0,34.0,11.0,-0.0045266723632812495
27555,60.0,237853.0,38.0,17.0,-0.00498138427734375
76091,52.0,96294.0,23.0,16.0,0.03006385803222656
47451,38.0,409663.0,22.0,0.0,0.028425445556640623
67872,52.0,579270.0,39.0,4.0,0.005707778930664062
77411,46.0,39223.0,11.0,4.0,0.01797889709472656
18438,43.0,587174.0,34.0,13.0,0.017976989746093748
48216,62.0,591610.0,35.0,9.0,0.03640884399414063
90905,65.0,40473.0,3.0,2.0,0.018783035278320315
99028,82.0,757726.0,24.0,16.0,0.02391532897949219
74894,54.0,995541.0,28.0,26.0,-0.004421005249023438
51757,66.0,91287.0,24.0,15.0,-0.0072846984863281245
58281,68.0,288660.0,4.0,1.0,0.0012754821777343755
3841,73.0,312943.0,18.0,16.0,0.002487792968750001
91076,92.0,692164.0,34.0,30.0,0.02327522277832031
45440,46.0,765508.0,2.0,0.0,0.011518707275390625
32666,68.0,908935.0,27.0,26.0,0.03441680908203125
61018,50.0,535727.0,25.0,7.0,-0.004132232666015625
49269,79.0,286648.0,26.0,25.0,0.006643524169921875
85156,73.0,846490.0,12.0,9.0,0.03743843078613281
90458,56.0,673628.0,26.0,13.0,0.02752326965332031
64846,42.0,839013.0,16.0,14.0,-0.0012696838378906256
35,49.0,141484.0,10.0,6.0,0.0064062500000000005
37145,65.0,229973.0,30.0,2.0,0.022105255126953126
47915,44.0,449662.0,35.0,3.0,0.036091461181640624
44867,72.0,98086.0,37.0,30.0,0.030457916259765627
74616,52.0,557015.0,2.0,1.0,-0.001027450561523438
46708,65.0,950382.0,19.0,0.0,0.021113433837890626
66560,46.0,623903.0,22.0,0.0,0.039777603149414066
23369,71.0,30480.0,16.0,5.0,0.03131317138671875
26451,50.0,14688.0,12.0,5.0,0.010997619628906252
98721,60.0,17257.0,29.0,1.0,0.03831962585449219
19118,42.0,592052.0,21.0,12.0,0.0012289428710937512
