,age,fund,salary,salary_scale,contribution
12958,-0.9075927734375,0.2615966796875,-0.4783935546875,0.4881591796875,-0.2073974609375
12959,-0.8763427734375,-0.1446533203125,0.4278564453125,-0.8555908203125,0.3238525390625
12960,0.1236572265625,0.8553466796875,-0.5721435546875,0.1444091796875,-0.6761474609375
12961,0.6236572265625,-0.6446533203125,-0.0721435546875,-0.3555908203125,-0.1761474609375
12962,-0.3763427734375,0.3553466796875,0.9278564453125,0.6444091796875,0.8238525390625
12963,-0.1263427734375,-0.8946533203125,-0.8221435546875,-0.6055908203125,-0.4261474609375
12964,0.8736572265625,0.1053466796875,0.1778564453125,0.3944091796875,0.5738525390625
12965,0.3736572265625,-0.3946533203125,0.6778564453125,-0.1055908203125,0.0738525390625
12966,-0.6263427734375,0.6053466796875,-0.3221435546875,0.8944091796875,-0.9261474609375
12967,-0.5013427734375,-0.5196533203125,0.8028564453125,0.2694091796875,-0.5511474609375
12968,0.4986572265625,0.4803466796875,-0.1971435546875,-0.7305908203125,0.4488525390625
12969,0.9986572265625,-0.0196533203125,-0.6971435546875,0.7694091796875,0.9488525390625
12970,-0.0013427734375,0.9803466796875,0.3028564453125,-0.2305908203125,-0.0511474609375
12971,-0.2513427734375,-0.2696533203125,-0.4471435546875,0.0194091796875,0.6988525390625
12972,0.7486572265625,0.7303466796875,0.5528564453125,-0.9805908203125,-0.3011474609375
12973,0.2486572265625,-0.7696533203125,0.0528564453125,0.5194091796875,-0.8011474609375
12974,-0.7513427734375,0.2303466796875,-0.9471435546875,-0.4805908203125,0.1988525390625
12975,-0.8138427734375,-0.8321533203125,-0.1346435546875,-0.0430908203125,0.7613525390625
12976,0.1861572265625,0.1678466796875,0.8653564453125,0.9569091796875,-0.2386474609375
12977,0.6861572265625,-0.3321533203125,0.3653564453125,-0.5430908203125,-0.7386474609375
12978,-0.3138427734375,0.6678466796875,-0.6346435546875,0.4569091796875,0.2613525390625
12979,-0.0638427734375,-0.0821533203125,0.6153564453125,-0.2930908203125,-0.9886474609375
12980,0.9361572265625,0.9178466796875,-0.3846435546875,0.7069091796875,0.0113525390625
12981,0.4361572265625,-0.5821533203125,-0.8846435546875,-0.7930908203125,0.5113525390625
12982,-0.5638427734375,0.4178466796875,0.1153564453125,0.2069091796875,-0.4886474609375
12983,-0.6888427734375,-0.4571533203125,-0.5096435546875,0.5819091796875,-0.1136474609375
12984,0.3111572265625,0.5428466796875,0.4903564453125,-0.4180908203125,0.8863525390625
12985,0.8111572265625,-0.9571533203125,0.9903564453125,0.0819091796875,0.3863525390625
12986,-0.1888427734375,0.0428466796875,-0.0096435546875,-0.9180908203125,-0.6136474609375
12987,-0.4388427734375,-0.7071533203125,0.2403564453125,0.8319091796875,0.1363525390625
12988,0.5611572265625,0.2928466796875,-0.7596435546875,-0.1680908203125,-0.8636474609375
12989,0.0611572265625,-0.2071533203125,-0.2596435546875,0.3319091796875,-0.3636474609375
12990,-0.9388427734375,0.7928466796875,0.7403564453125,-0.6680908203125,0.6363525390625
12991,-0.9544677734375,-0.3790283203125,-0.3065185546875,-0.4337158203125,-0.6605224609375
12992,0.0455322265625,0.6209716796875,0.6934814453125,0.5662841796875,0.3394775390625
12993,0.5455322265625,-0.8790283203125,0.1934814453125,-0.9337158203125,0.8394775390625
12994,-0.4544677734375,0.1209716796875,-0.8065185546875,0.0662841796875,-0.1605224609375
12995,-0.2044677734375,-0.6290283203125,0.9434814453125,-0.1837158203125,0.5894775390625
12996,0.7955322265625,0.3709716796875,-0.0565185546875,0.8162841796875,-0.4105224609375
12997,0.2955322265625,-0.1290283203125,-0.5565185546875,-0.6837158203125,-0.9105224609375
12998,-0.7044677734375,0.8709716796875,0.4434814453125,0.3162841796875,0.0894775390625
12999,-0.5794677734375,-0.7540283203125,-0.9315185546875,0.9412841796875,0.4644775390625
13000,0.4205322265625,0.2459716796875,0.0684814453125,-0.0587158203125,-0.5355224609375
13001,0.9205322265625,-0.2540283203125,0.5684814453125,0.4412841796875,-0.0355224609375
13002,-0.0794677734375,0.7459716796875,-0.4315185546875,-0.5587158203125,0.9644775390625
13003,-0.3294677734375,-0.0040283203125,0.3184814453125,0.6912841796875,-0.2855224609375
13004,0.6705322265625,0.9959716796875,-0.6815185546875,-0.3087158203125,0.7144775390625
13005,0.1705322265625,-0.5040283203125,-0.1815185546875,0.1912841796875,0.2144775390625
13006,-0.8294677734375,0.4959716796875,0.8184814453125,-0.8087158203125,-0.7855224609375
13007,-0.7669677734375,-0.5665283203125,0.0059814453125,-0.7462158203125,-0.2230224609375
13008,0.2330322265625,0.4334716796875,-0.9940185546875,0.2537841796875,0.7769775390625
13009,0.7330322265625,-0.0665283203125,-0.4940185546875,-0.2462158203125,0.2769775390625
13010,-0.2669677734375,0.9334716796875,0.5059814453125,0.7537841796875,-0.7230224609375
13011,-0.0169677734375,-0.3165283203125,-0.7440185546875,-0.9962158203125,0.0269775390625
13012,0.9830322265625,0.6834716796875,0.2559814453125,0.0037841796875,-0.9730224609375
13013,0.4830322265625,-0.8165283203125,0.7559814453125,-0.4962158203125,-0.4730224609375
13014,-0.5169677734375,0.1834716796875,-0.2440185546875,0.5037841796875,0.5269775390625
13015,-0.6419677734375,-0.1915283203125,0.6309814453125,0.1287841796875,0.9019775390625
13016,0.3580322265625,0.8084716796875,-0.3690185546875,-0.8712158203125,-0.0980224609375
13017,0.8580322265625,-0.6915283203125,-0.8690185546875,0.6287841796875,-0.5980224609375
13018,-0.1419677734375,0.3084716796875,0.1309814453125,-0.3712158203125,0.4019775390625
13019,-0.3919677734375,-0.9415283203125,-0.1190185546875,0.3787841796875,-0.8480224609375
13020,0.6080322265625,0.0584716796875,0.8809814453125,-0.6212158203125,0.1519775390625
13021,0.1080322265625,-0.4415283203125,0.3809814453125,0.8787841796875,0.6519775390625
13022,-0.8919677734375,0.5584716796875,-0.6190185546875,-0.1212158203125,-0.3480224609375
13023,-0.9232177734375,-0.9102783203125,0.5372314453125,0.7225341796875,0.2457275390625
13024,0.0767822265625,0.0897216796875,-0.4627685546875,-0.2774658203125,-0.7542724609375
13025,0.5767822265625,-0.4102783203125,-0.9627685546875,0.2225341796875,-0.2542724609375
13026,-0.4232177734375,0.5897216796875,0.0372314453125,-0.7774658203125,0.7457275390625
13027,-0.1732177734375,-0.1602783203125,-0.2127685546875,0.9725341796875,-0.0042724609375
13028,0.8267822265625,0.8397216796875,0.7872314453125,-0.0274658203125,0.9957275390625
13029,0.3267822265625,-0.6602783203125,0.2872314453125,0.4725341796875,0.4957275390625
13030,-0.6732177734375,0.3397216796875,-0.7127685546875,-0.5274658203125,-0.5042724609375
13031,-0.5482177734375,-0.2852783203125,0.1622314453125,-0.1524658203125,-0.8792724609375
13032,0.4517822265625,0.7147216796875,-0.8377685546875,0.8475341796875,0.1207275390625
13033,0.9517822265625,-0.7852783203125,-0.3377685546875,-0.6524658203125,0.6207275390625
13034,-0.0482177734375,0.2147216796875,0.6622314453125,0.3475341796875,-0.3792724609375
13035,-0.2982177734375,-0.5352783203125,-0.5877685546875,-0.4024658203125,0.8707275390625
13036,0.7017822265625,0.4647216796875,0.4122314453125,0.5975341796875,-0.1292724609375
13037,0.2017822265625,-0.0352783203125,0.9122314453125,-0.9024658203125,-0.6292724609375
13038,-0.7982177734375,0.9647216796875,-0.0877685546875,0.0975341796875,0.3707275390625
13039,-0.8607177734375,-0.0977783203125,-0.7752685546875,0.4100341796875,0.6832275390625
13040,0.1392822265625,0.9022216796875,0.2247314453125,-0.5899658203125,-0.3167724609375
13041,0.6392822265625,-0.5977783203125,0.7247314453125,0.9100341796875,-0.8167724609375
13042,-0.3607177734375,0.4022216796875,-0.2752685546875,-0.0899658203125,0.1832275390625
13043,-0.1107177734375,-0.8477783203125,0.4747314453125,0.1600341796875,-0.5667724609375
13044,0.8892822265625,0.1522216796875,-0.5252685546875,-0.8399658203125,0.4332275390625
13045,0.3892822265625,-0.3477783203125,-0.0252685546875,0.6600341796875,0.9332275390625
13046,-0.6107177734375,0.6522216796875,0.9747314453125,-0.3399658203125,-0.0667724609375
13047,-0.7357177734375,-0.7227783203125,-0.4002685546875,-0.9649658203125,-0.4417724609375
13048,0.2642822265625,0.2772216796875,0.5997314453125,0.0350341796875,0.5582275390625
13049,0.7642822265625,-0.2227783203125,0.0997314453125,-0.4649658203125,0.0582275390625
13050,-0.2357177734375,0.7772216796875,-0.9002685546875,0.5350341796875,-0.9417724609375
13051,-0.4857177734375,-0.4727783203125,0.8497314453125,-0.7149658203125,0.3082275390625
13052,0.5142822265625,0.5272216796875,-0.1502685546875,0.2850341796875,-0.6917724609375
13053,0.0142822265625,-0.9727783203125,-0.6502685546875,-0.2149658203125,-0.1917724609375
13054,-0.9857177734375,0.0272216796875,0.3497314453125,0.7850341796875,0.8082275390625
13055,-0.9896240234375,-0.9688720703125,-0.4666748046875,-0.5001220703125,0.4996337890625
13056,0.0103759765625,0.0311279296875,0.5333251953125,0.4998779296875,-0.5003662109375
13057,0.5103759765625,-0.4688720703125,0.0333251953125,-0.0001220703125,-0.0003662109375
13058,-0.4896240234375,0.5311279296875,-0.9666748046875,0.9998779296875,0.9996337890625
13059,-0.2396240234375,-0.2188720703125,0.7833251953125,-0.7501220703125,-0.2503662109375
13060,0.7603759765625,0.7811279296875,-0.2166748046875,0.2498779296875,0.7496337890625
13061,0.2603759765625,-0.7188720703125,-0.7166748046875,-0.2501220703125,0.2496337890625
13062,-0.7396240234375,0.2811279296875,0.2833251953125,0.7498779296875,-0.7503662109375
13063,-0.6146240234375,-0.3438720703125,-0.8416748046875,0.1248779296875,-0.6253662109375
13064,0.3853759765625,0.6561279296875,0.1583251953125,-0.8751220703125,0.3746337890625
13065,0.8853759765625,-0.8438720703125,0.6583251953125,0.6248779296875,0.8746337890625
13066,-0.1146240234375,0.1561279296875,-0.3416748046875,-0.3751220703125,-0.1253662109375
13067,-0.3646240234375,-0.5938720703125,0.4083251953125,0.3748779296875,0.6246337890625
13068,0.6353759765625,0.4061279296875,-0.5916748046875,-0.6251220703125,-0.3753662109375
13069,0.1353759765625,-0.0938720703125,-0.0916748046875,0.8748779296875,-0.8753662109375
13070,-0.8646240234375,0.9061279296875,0.9083251953125,-0.1251220703125,0.1246337890625
13071,-0.8021240234375,-0.0313720703125,0.2208251953125,-0.3126220703125,0.9371337890625
13072,0.1978759765625,0.9686279296875,-0.7791748046875,0.6873779296875,-0.0628662109375
13073,0.6978759765625,-0.5313720703125,-0.2791748046875,-0.8126220703125,-0.5628662109375
13074,-0.3021240234375,0.4686279296875,0.7208251953125,0.1873779296875,0.4371337890625
13075,-0.0521240234375,-0.7813720703125,-0.5291748046875,-0.0626220703125,-0.8128662109375
13076,0.9478759765625,0.2186279296875,0.4708251953125,0.9373779296875,0.1871337890625
13077,0.4478759765625,-0.2813720703125,0.9708251953125,-0.5626220703125,0.6871337890625
13078,-0.5521240234375,0.7186279296875,-0.0291748046875,0.4373779296875,-0.3128662109375
13079,-0.6771240234375,-0.6563720703125,0.5958251953125,0.8123779296875,-0.1878662109375
13080,0.3228759765625,0.3436279296875,-0.4041748046875,-0.1876220703125,0.8121337890625
13081,0.8228759765625,-0.1563720703125,-0.9041748046875,0.3123779296875,0.3121337890625
13082,-0.1771240234375,0.8436279296875,0.0958251953125,-0.6876220703125,-0.6878662109375
13083,-0.4271240234375,-0.4063720703125,-0.1541748046875,0.5623779296875,0.0621337890625
13084,0.5728759765625,0.5936279296875,0.8458251953125,-0.4376220703125,-0.9378662109375
13085,0.0728759765625,-0.9063720703125,0.3458251953125,0.0623779296875,-0.4378662109375
13086,-0.9271240234375,0.0936279296875,-0.6541748046875,-0.9376220703125,0.5621337890625
13087,-0.8958740234375,-0.4376220703125,0.6895751953125,0.3436279296875,-0.9066162109375
13088,0.1041259765625,0.5623779296875,-0.3104248046875,-0.6563720703125,0.0933837890625
13089,0.6041259765625,-0.9376220703125,-0.8104248046875,0.8436279296875,0.5933837890625
13090,-0.3958740234375,0.0623779296875,0.1895751953125,-0.1563720703125,-0.4066162109375
13091,-0.1458740234375,-0.6876220703125,-0.0604248046875,0.0936279296875,0.8433837890625
13092,0.8541259765625,0.3123779296875,0.9395751953125,-0.9063720703125,-0.1566162109375
13093,0.3541259765625,-0.1876220703125,0.4395751953125,0.5936279296875,-0.6566162109375
13094,-0.6458740234375,0.8123779296875,-0.5604248046875,-0.4063720703125,0.3433837890625
13095,-0.5208740234375,-0.8126220703125,0.0645751953125,-0.7813720703125,0.2183837890625
13096,0.4791259765625,0.1873779296875,-0.9354248046875,0.2186279296875,-0.7816162109375
13097,0.9791259765625,-0.3126220703125,-0.4354248046875,-0.2813720703125,-0.2816162109375
13098,-0.0208740234375,0.6873779296875,0.5645751953125,0.7186279296875,0.7183837890625
13099,-0.2708740234375,-0.0626220703125,-0.6854248046875,-0.5313720703125,-0.0316162109375
13100,0.7291259765625,0.9373779296875,0.3145751953125,0.4686279296875,0.9683837890625
13101,0.2291259765625,-0.5626220703125,0.8145751953125,-0.0313720703125,0.4683837890625
13102,-0.7708740234375,0.4373779296875,-0.1854248046875,0.9686279296875,-0.5316162109375
13103,-0.8333740234375,-0.5001220703125,-0.9979248046875,0.5311279296875,-0.4691162109375
13104,0.1666259765625,0.4998779296875,0.0020751953125,-0.4688720703125,0.5308837890625
13105,0.6666259765625,-0.0001220703125,0.5020751953125,0.0311279296875,0.0308837890625
13106,-0.3333740234375,0.9998779296875,-0.4979248046875,-0.9688720703125,-0.9691162109375
13107,-0.0833740234375,-0.2501220703125,0.2520751953125,0.7811279296875,0.2808837890625
13108,0.9166259765625,0.7498779296875,-0.7479248046875,-0.2188720703125,-0.7191162109375
13109,0.4166259765625,-0.7501220703125,-0.2479248046875,0.2811279296875,-0.2191162109375
13110,-0.5833740234375,0.2498779296875,0.7520751953125,-0.7188720703125,0.7808837890625
13111,-0.7083740234375,-0.1251220703125,-0.3729248046875,-0.0938720703125,0.6558837890625
13112,0.2916259765625,0.8748779296875,0.6270751953125,0.9061279296875,-0.3441162109375
13113,0.7916259765625,-0.6251220703125,0.1270751953125,-0.5938720703125,-0.8441162109375
13114,-0.2083740234375,0.3748779296875,-0.8729248046875,0.4061279296875,0.1558837890625
13115,-0.4583740234375,-0.8751220703125,0.8770751953125,-0.3438720703125,-0.5941162109375
13116,0.5416259765625,0.1248779296875,-0.1229248046875,0.6561279296875,0.4058837890625
13117,0.0416259765625,-0.3751220703125,-0.6229248046875,-0.8438720703125,0.9058837890625
13118,-0.9583740234375,0.6248779296875,0.3770751953125,0.1561279296875,-0.0941162109375
13119,-0.9427490234375,-0.2032470703125,-0.5760498046875,0.8905029296875,0.0777587890625
13120,0.0572509765625,0.7967529296875,0.4239501953125,-0.1094970703125,-0.9222412109375
13121,0.5572509765625,-0.7032470703125,0.9239501953125,0.3905029296875,-0.4222412109375
13122,-0.4427490234375,0.2967529296875,-0.0760498046875,-0.6094970703125,0.5777587890625
13123,-0.1927490234375,-0.9532470703125,0.1739501953125,0.6405029296875,-0.1722412109375
13124,0.8072509765625,0.0467529296875,-0.8260498046875,-0.3594970703125,0.8277587890625
13125,0.3072509765625,-0.4532470703125,-0.3260498046875,0.1405029296875,0.3277587890625
13126,-0.6927490234375,0.5467529296875,0.6739501953125,-0.8594970703125,-0.6722412109375
13127,-0.5677490234375,-0.5782470703125,-0.2010498046875,-0.4844970703125,-0.7972412109375
13128,0.4322509765625,0.4217529296875,0.7989501953125,0.5155029296875,0.2027587890625
13129,0.9322509765625,-0.0782470703125,0.2989501953125,-0.9844970703125,0.7027587890625
13130,-0.0677490234375,0.9217529296875,-0.7010498046875,0.0155029296875,-0.2972412109375
13131,-0.3177490234375,-0.3282470703125,0.5489501953125,-0.2344970703125,0.9527587890625
13132,0.6822509765625,0.6717529296875,-0.4510498046875,0.7655029296875,-0.0472412109375
13133,0.1822509765625,-0.8282470703125,-0.9510498046875,-0.7344970703125,-0.5472412109375
13134,-0.8177490234375,0.1717529296875,0.0489501953125,0.2655029296875,0.4527587890625
13135,-0.7552490234375,-0.7657470703125,0.8614501953125,0.2030029296875,0.5152587890625
13136,0.2447509765625,0.2342529296875,-0.1385498046875,-0.7969970703125,-0.4847412109375
13137,0.7447509765625,-0.2657470703125,-0.6385498046875,0.7030029296875,-0.9847412109375
13138,-0.2552490234375,0.7342529296875,0.3614501953125,-0.2969970703125,0.0152587890625
13139,-0.0052490234375,-0.0157470703125,-0.3885498046875,0.4530029296875,-0.7347412109375
13140,0.9947509765625,0.9842529296875,0.6114501953125,-0.5469970703125,0.2652587890625
13141,0.4947509765625,-0.5157470703125,0.1114501953125,0.9530029296875,0.7652587890625
13142,-0.5052490234375,0.4842529296875,-0.8885498046875,-0.0469970703125,-0.2347412109375
13143,-0.6302490234375,-0.3907470703125,0.4864501953125,-0.6719970703125,-0.3597412109375
13144,0.3697509765625,0.6092529296875,-0.5135498046875,0.3280029296875,0.6402587890625
13145,0.8697509765625,-0.8907470703125,-0.0135498046875,-0.1719970703125,0.1402587890625
13146,-0.1302490234375,0.1092529296875,0.9864501953125,0.8280029296875,-0.8597412109375
13147,-0.3802490234375,-0.6407470703125,-0.7635498046875,-0.9219970703125,0.3902587890625
13148,0.6197509765625,0.3592529296875,0.2364501953125,0.0780029296875,-0.6097412109375
13149,0.1197509765625,-0.1407470703125,0.7364501953125,-0.4219970703125,-0.1097412109375
13150,-0.8802490234375,0.8592529296875,-0.2635498046875,0.5780029296875,0.8902587890625
13151,-0.9114990234375,-0.7344970703125,0.3302001953125,-0.2032470703125,-0.5159912109375
13152,0.0885009765625,0.2655029296875,-0.6697998046875,0.7967529296875,0.4840087890625
13153,0.5885009765625,-0.2344970703125,-0.1697998046875,-0.7032470703125,0.9840087890625
13154,-0.4114990234375,0.7655029296875,0.8302001953125,0.2967529296875,-0.0159912109375
13155,-0.1614990234375,-0.4844970703125,-0.9197998046875,-0.4532470703125,0.7340087890625
13156,0.8385009765625,0.5155029296875,0.0802001953125,0.5467529296875,-0.2659912109375
13157,0.3385009765625,-0.9844970703125,0.5802001953125,-0.9532470703125,-0.7659912109375
13158,-0.6614990234375,0.0155029296875,-0.4197998046875,0.0467529296875,0.2340087890625
13159,-0.5364990234375,-0.1094970703125,0.9552001953125,0.6717529296875,0.3590087890625
13160,0.4635009765625,0.8905029296875,-0.0447998046875,-0.3282470703125,-0.6409912109375
13161,0.9635009765625,-0.6094970703125,-0.5447998046875,0.1717529296875,-0.1409912109375
13162,-0.0364990234375,0.3905029296875,0.4552001953125,-0.8282470703125,0.8590087890625
13163,-0.2864990234375,-0.8594970703125,-0.2947998046875,0.9217529296875,-0.3909912109375
13164,0.7135009765625,0.1405029296875,0.7052001953125,-0.0782470703125,0.6090087890625
13165,0.2135009765625,-0.3594970703125,0.2052001953125,0.4217529296875,0.1090087890625
13166,-0.7864990234375,0.6405029296875,-0.7947998046875,-0.5782470703125,-0.8909912109375
13167,-0.8489990234375,-0.2969970703125,-0.1072998046875,-0.8907470703125,-0.0784912109375
13168,0.1510009765625,0.7030029296875,0.8927001953125,0.1092529296875,0.9215087890625
13169,0.6510009765625,-0.7969970703125,0.3927001953125,-0.3907470703125,0.4215087890625
13170,-0.3489990234375,0.2030029296875,-0.6072998046875,0.6092529296875,-0.5784912109375
13171,-0.0989990234375,-0.5469970703125,0.6427001953125,-0.6407470703125,0.1715087890625
13172,0.9010009765625,0.4530029296875,-0.3572998046875,0.3592529296875,-0.8284912109375
13173,0.4010009765625,-0.0469970703125,-0.8572998046875,-0.1407470703125,-0.3284912109375
13174,-0.5989990234375,0.9530029296875,0.1427001953125,0.8592529296875,0.6715087890625
13175,-0.7239990234375,-0.9219970703125,-0.7322998046875,0.4842529296875,0.7965087890625
13176,0.2760009765625,0.0780029296875,0.2677001953125,-0.5157470703125,-0.2034912109375
13177,0.7760009765625,-0.4219970703125,0.7677001953125,0.9842529296875,-0.7034912109375
13178,-0.2239990234375,0.5780029296875,-0.2322998046875,-0.0157470703125,0.2965087890625
13179,-0.4739990234375,-0.1719970703125,0.0177001953125,0.2342529296875,-0.9534912109375
13180,0.5260009765625,0.8280029296875,-0.9822998046875,-0.7657470703125,0.0465087890625
13181,0.0260009765625,-0.6719970703125,-0.4822998046875,0.7342529296875,0.5465087890625
13182,-0.9739990234375,0.3280029296875,0.5177001953125,-0.2657470703125,-0.4534912109375
13183,-0.9818115234375,-0.3204345703125,0.1036376953125,0.6170654296875,0.5699462890625
13184,0.0181884765625,0.6795654296875,-0.8963623046875,-0.3829345703125,-0.4300537109375
13185,0.5181884765625,-0.8204345703125,-0.3963623046875,0.1170654296875,-0.9300537109375
13186,-0.4818115234375,0.1795654296875,0.6036376953125,-0.8829345703125,0.0699462890625
13187,-0.2318115234375,-0.5704345703125,-0.6463623046875,0.8670654296875,-0.6800537109375
13188,0.7681884765625,0.4295654296875,0.3536376953125,-0.1329345703125,0.3199462890625
13189,0.2681884765625,-0.0704345703125,0.8536376953125,0.3670654296875,0.8199462890625
13190,-0.7318115234375,0.9295654296875,-0.1463623046875,-0.6329345703125,-0.1800537109375
13191,-0.6068115234375,-0.9454345703125,0.7286376953125,-0.0079345703125,-0.3050537109375
13192,0.3931884765625,0.0545654296875,-0.2713623046875,0.9920654296875,0.6949462890625
13193,0.8931884765625,-0.4454345703125,-0.7713623046875,-0.5079345703125,0.1949462890625
13194,-0.1068115234375,0.5545654296875,0.2286376953125,0.4920654296875,-0.8050537109375
13195,-0.3568115234375,-0.1954345703125,-0.0213623046875,-0.2579345703125,0.4449462890625
13196,0.6431884765625,0.8045654296875,0.9786376953125,0.7420654296875,-0.5550537109375
13197,0.1431884765625,-0.6954345703125,0.4786376953125,-0.7579345703125,-0.0550537109375
13198,-0.8568115234375,0.3045654296875,-0.5213623046875,0.2420654296875,0.9449462890625
13199,-0.7943115234375,-0.6329345703125,-0.3338623046875,0.3045654296875,0.0074462890625
13200,0.2056884765625,0.3670654296875,0.6661376953125,-0.6954345703125,-0.9925537109375
13201,0.7056884765625,-0.1329345703125,0.1661376953125,0.8045654296875,-0.4925537109375
13202,-0.2943115234375,0.8670654296875,-0.8338623046875,-0.1954345703125,0.5074462890625
13203,-0.0443115234375,-0.3829345703125,0.9161376953125,0.0545654296875,-0.2425537109375
13204,0.9556884765625,0.6170654296875,-0.0838623046875,-0.9454345703125,0.7574462890625
13205,0.4556884765625,-0.8829345703125,-0.5838623046875,0.5545654296875,0.2574462890625
13206,-0.5443115234375,0.1170654296875,0.4161376953125,-0.4454345703125,-0.7425537109375
13207,-0.6693115234375,-0.0079345703125,-0.9588623046875,-0.8204345703125,-0.8675537109375
13208,0.3306884765625,0.9920654296875,0.0411376953125,0.1795654296875,0.1324462890625
13209,0.8306884765625,-0.5079345703125,0.5411376953125,-0.3204345703125,0.6324462890625
13210,-0.1693115234375,0.4920654296875,-0.4588623046875,0.6795654296875,-0.3675537109375
13211,-0.4193115234375,-0.7579345703125,0.2911376953125,-0.5704345703125,0.8824462890625
13212,0.5806884765625,0.2420654296875,-0.7088623046875,0.4295654296875,-0.1175537109375
13213,0.0806884765625,-0.2579345703125,-0.2088623046875,-0.0704345703125,-0.6175537109375
13214,-0.9193115234375,0.7420654296875,0.7911376953125,0.9295654296875,0.3824462890625
13215,-0.8880615234375,-0.8516845703125,-0.8651123046875,-0.2891845703125,-0.0238037109375
13216,0.1119384765625,0.1483154296875,0.1348876953125,0.7108154296875,0.9761962890625
13217,0.6119384765625,-0.3516845703125,0.6348876953125,-0.7891845703125,0.4761962890625
13218,-0.3880615234375,0.6483154296875,-0.3651123046875,0.2108154296875,-0.5238037109375
13219,-0.1380615234375,-0.1016845703125,0.3848876953125,-0.0391845703125,0.2261962890625
13220,0.8619384765625,0.8983154296875,-0.6151123046875,0.9608154296875,-0.7738037109375
13221,0.3619384765625,-0.6016845703125,-0.1151123046875,-0.5391845703125,-0.2738037109375
13222,-0.6380615234375,0.3983154296875,0.8848876953125,0.4608154296875,0.7261962890625
13223,-0.5130615234375,-0.4766845703125,-0.4901123046875,0.8358154296875,0.8511962890625
13224,0.4869384765625,0.5233154296875,0.5098876953125,-0.1641845703125,-0.1488037109375
13225,0.9869384765625,-0.9766845703125,0.0098876953125,0.3358154296875,-0.6488037109375
13226,-0.0130615234375,0.0233154296875,-0.9901123046875,-0.6641845703125,0.3511962890625
13227,-0.2630615234375,-0.7266845703125,0.7598876953125,0.5858154296875,-0.8988037109375
13228,0.7369384765625,0.2733154296875,-0.2401123046875,-0.4141845703125,0.1011962890625
13229,0.2369384765625,-0.2266845703125,-0.7401123046875,0.0858154296875,0.6011962890625
13230,-0.7630615234375,0.7733154296875,0.2598876953125,-0.9141845703125,-0.3988037109375
13231,-0.8255615234375,-0.1641845703125,0.5723876953125,-0.6016845703125,-0.5863037109375
13232,0.1744384765625,0.8358154296875,-0.4276123046875,0.3983154296875,0.4136962890625
13233,0.6744384765625,-0.6641845703125,-0.9276123046875,-0.1016845703125,0.9136962890625
13234,-0.3255615234375,0.3358154296875,0.0723876953125,0.8983154296875,-0.0863037109375
13235,-0.0755615234375,-0.9141845703125,-0.1776123046875,-0.8516845703125,0.6636962890625
13236,0.9244384765625,0.0858154296875,0.8223876953125,0.1483154296875,-0.3363037109375
13237,0.4244384765625,-0.4141845703125,0.3223876953125,-0.3516845703125,-0.8363037109375
13238,-0.5755615234375,0.5858154296875,-0.6776123046875,0.6483154296875,0.1636962890625
13239,-0.7005615234375,-0.5391845703125,0.1973876953125,0.0233154296875,0.2886962890625
13240,0.2994384765625,0.4608154296875,-0.8026123046875,-0.9766845703125,-0.7113037109375
13241,0.7994384765625,-0.0391845703125,-0.3026123046875,0.5233154296875,-0.2113037109375
13242,-0.2005615234375,0.9608154296875,0.6973876953125,-0.4766845703125,0.7886962890625
13243,-0.4505615234375,-0.2891845703125,-0.5526123046875,0.2733154296875,-0.4613037109375
13244,0.5494384765625,0.7108154296875,0.4473876953125,-0.7266845703125,0.5386962890625
13245,0.0494384765625,-0.7891845703125,0.9473876953125,0.7733154296875,0.0386962890625
13246,-0.9505615234375,0.2108154296875,-0.0526123046875,-0.2266845703125,-0.9613037109375
13247,-0.9661865234375,-0.6173095703125,0.9942626953125,-0.9923095703125,0.9918212890625
13248,0.0338134765625,0.3826904296875,-0.0057373046875,0.0076904296875,-0.0081787109375
13249,0.5338134765625,-0.1173095703125,-0.5057373046875,-0.4923095703125,-0.5081787109375
13250,-0.4661865234375,0.8826904296875,0.4942626953125,0.5076904296875,0.4918212890625
13251,-0.2161865234375,-0.3673095703125,-0.2557373046875,-0.7423095703125,-0.7581787109375
13252,0.7838134765625,0.6326904296875,0.7442626953125,0.2576904296875,0.2418212890625
13253,0.2838134765625,-0.8673095703125,0.2442626953125,-0.2423095703125,0.7418212890625
13254,-0.7161865234375,0.1326904296875,-0.7557373046875,0.7576904296875,-0.2581787109375
13255,-0.5911865234375,-0.2423095703125,0.3692626953125,0.3826904296875,-0.1331787109375
13256,0.4088134765625,0.7576904296875,-0.6307373046875,-0.6173095703125,0.8668212890625
13257,0.9088134765625,-0.7423095703125,-0.1307373046875,0.8826904296875,0.3668212890625
13258,-0.0911865234375,0.2576904296875,0.8692626953125,-0.1173095703125,-0.6331787109375
13259,-0.3411865234375,-0.9923095703125,-0.8807373046875,0.1326904296875,0.1168212890625
13260,0.6588134765625,0.0076904296875,0.1192626953125,-0.8673095703125,-0.8831787109375
13261,0.1588134765625,-0.4923095703125,0.6192626953125,0.6326904296875,-0.3831787109375
13262,-0.8411865234375,0.5076904296875,-0.3807373046875,-0.3673095703125,0.6168212890625
13263,-0.7786865234375,-0.4298095703125,-0.6932373046875,-0.1798095703125,0.4293212890625
13264,0.2213134765625,0.5701904296875,0.3067626953125,0.8201904296875,-0.5706787109375
